population_site_id,gene_id,min_population_n,populations_assessed_sensitivity,population_q10_sensitivity,population_breadth_sensitivity,max_alt_af_sensitivity,site_score_sensitivity,class_sensitivity
AGAP007217__SITE01,AGAP007217,20,10,0.961017094017094,0.9,0.0576923076923077,0.966819797532484,INTERMEDIATE
AGAP007217__SITE02,AGAP007217,20,10,0.861008918617614,0.7,0.166666666666667,0.88780731138859,INTERMEDIATE
AGAP007217__SITE03,AGAP007217,20,10,0.0697463768115942,0,1,0.257068790364946,CONCERN
AGAP007217__SITE04,AGAP007217,20,10,0.929661835748792,0.8,0.072463768115942,0.933308740974218,INTERMEDIATE
AGAP007217__SITE05,AGAP007217,20,10,0.981321169772256,1,0.0133928571428571,0.991352413978245,ROBUST
AGAP009091__SITE01,AGAP009091,20,10,0.962801434676435,1,0.0401785714285714,0.979592949287446,INTERMEDIATE
AGAP009091__SITE02,AGAP009091,20,10,0.978455920709442,1,0.0211267605633803,0.989729449110362,ROBUST
AGAP009091__SITE03,AGAP009091,20,10,0.968297821114722,1,0.028169014084507,0.985233033614366,ROBUST
AGAP009091__SITE04,AGAP009091,20,10,0.60332264957265,0.1,0.474358974358974,0.637904359839994,CONCERN
AGAP009091__SITE05,AGAP009091,20,10,0.894543650793651,0.9,0.145833333333333,0.940134668917318,INTERMEDIATE
AGAP006989__SITE01,AGAP006989,20,10,0.98875,1,0.0125,0.994045175906183,ROBUST
AGAP006989__SITE02,AGAP006989,20,10,0.80655193236715,0.8,0.270833333333333,0.883547187071887,INTERMEDIATE
AGAP006989__SITE03,AGAP006989,20,10,0.0452608695652174,0.1,0.953333333333333,0.313258003460956,CONCERN
AGAP006989__SITE04,AGAP006989,20,10,0.817536231884058,0.3,0.127272727272727,0.803820964348219,INTERMEDIATE
AGAP006989__SITE05,AGAP006989,20,10,0.077,0,0.92,0.33178091684435,CONCERN
AGAP005062__SITE01,AGAP005062,20,10,1,1,0,1,ROBUST
AGAP005062__SITE02,AGAP005062,20,10,0.923399758454106,0.9,0.104166666666667,0.952448198319994,INTERMEDIATE
AGAP005062__SITE03,AGAP005062,20,10,0.988996913580247,1,0.0125,0.994506691081629,ROBUST
AGAP005062__SITE04,AGAP005062,20,10,0.988996913580247,1,0.0125,0.994506691081629,ROBUST
AGAP005062__SITE05,AGAP005062,20,10,0.959232420826624,0.9,0.0434782608695652,0.964676697030147,ROBUST
AGAP008118__SITE01,AGAP008118,20,10,0.918731884057971,0.9,0.0625,0.947931904916411,INTERMEDIATE
AGAP008118__SITE02,AGAP008118,20,10,0.282727272727273,0,0.727272727272727,0.392117658460942,CONCERN
AGAP008118__SITE03,AGAP008118,20,10,0.99235248447205,1,0.00892857142857143,0.996448995318439,ROBUST
AGAP008118__SITE04,AGAP008118,20,10,0.979286384976526,1,0.0211267605633803,0.989857107821056,ROBUST
AGAP008118__SITE05,AGAP008118,20,10,0.857083333333334,0.3,0.15,0.815699404761905,INTERMEDIATE
AGAP000099__SITE01,AGAP000099,20,9,0.962549751243781,1,0.0375,0.980944814860125,ROBUST
AGAP000099__SITE02,AGAP000099,20,9,0.962549751243781,1,0.0375,0.980183690738346,ROBUST
AGAP000099__SITE03,AGAP000099,20,9,0.963110328638498,1,0.0375,0.981816809325901,ROBUST
AGAP000099__SITE04,AGAP000099,20,9,0.992649428911779,1,0.00746268656716418,0.996391498407294,ROBUST
AGAP000099__SITE05,AGAP000099,20,9,0.982001061884254,1,0.0149253731343284,0.992134191857865,ROBUST
AGAP004239__SITE01,AGAP004239,20,10,0.922339743589744,0.9,0.115384615384615,0.950501698239571,INTERMEDIATE
AGAP004239__SITE02,AGAP004239,20,10,0.922339743589744,0.9,0.115384615384615,0.950501698239571,INTERMEDIATE
AGAP004239__SITE03,AGAP004239,20,10,0.834855072463768,0.7,0.146739130434783,0.882621944624703,INTERMEDIATE
AGAP004239__SITE04,AGAP004239,20,10,0.83849765258216,0.6,0.176056338028169,0.862429227103917,INTERMEDIATE
AGAP004239__SITE05,AGAP004239,20,10,0.878658909981629,0.7,0.130434782608696,0.895763040279314,INTERMEDIATE
AGAP006935__SITE01,AGAP006935,20,10,0.046306763285024,0.2,0.986666666666667,0.397360983642862,CONCERN
AGAP006935__SITE02,AGAP006935,20,10,0.046306763285024,0.2,0.986666666666667,0.397574203259067,CONCERN
AGAP006935__SITE03,AGAP006935,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP006935__SITE04,AGAP006935,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP006935__SITE05,AGAP006935,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE01,AGAP007365,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE02,AGAP007365,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE03,AGAP007365,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE04,AGAP007365,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE05,AGAP007365,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007122__SITE01,AGAP007122,20,10,0.981723985890652,1,0.0178571428571429,0.990473640395904,ROBUST
AGAP007122__SITE02,AGAP007122,20,10,0.97545652173913,1,0.016304347826087,0.98887548669695,ROBUST
AGAP007122__SITE03,AGAP007122,20,10,0.97545652173913,1,0.016304347826087,0.98887548669695,ROBUST
AGAP007122__SITE04,AGAP007122,20,10,0.98701690821256,1,0.0108695652173913,0.994121428313917,ROBUST
AGAP007122__SITE05,AGAP007122,20,10,0.993095461658842,1,0.00704225352112676,0.996823371405881,ROBUST
AGAP011938__SITE01,AGAP011938,20,10,0.810943887030843,0.6,0.202898550724638,0.850937587900599,INTERMEDIATE
AGAP011938__SITE02,AGAP011938,20,10,0.810943887030843,0.6,0.202898550724638,0.85099089280465,INTERMEDIATE
AGAP011938__SITE03,AGAP011938,20,10,0.551207729468599,0.8,0.666666666666667,0.772345287022445,CONCERN
AGAP011938__SITE04,AGAP011938,20,10,0.462083333333333,0,0.625,0.541826803482587,CONCERN
AGAP011938__SITE05,AGAP011938,20,10,0.991965788840789,1,0.00505050505050505,0.996180426555893,ROBUST
AGAP007333__SITE01,AGAP007333,20,10,0.820681818181818,0.3,0.181818181818182,0.786972644892421,INTERMEDIATE
AGAP007333__SITE02,AGAP007333,20,10,0.986934523809524,1,0.0133928571428571,0.993661935856432,ROBUST
AGAP007333__SITE03,AGAP007333,20,10,0.934245214879017,0.7,0.0704225352112676,0.924989199452359,INTERMEDIATE
AGAP007333__SITE04,AGAP007333,20,10,0.986972222222222,1,0.0125,0.993520774105662,ROBUST
AGAP007333__SITE05,AGAP007333,20,10,0.986972222222222,1,0.0125,0.993520774105662,ROBUST
AGAP007063__SITE01,AGAP007063,20,10,0.728222222222222,0.4,0.313333333333333,0.775594290452499,INTERMEDIATE
AGAP007063__SITE02,AGAP007063,20,10,0.949089201877934,0.9,0.0533333333333333,0.962461355195852,INTERMEDIATE
AGAP007063__SITE03,AGAP007063,20,10,0.916739130434783,0.8,0.0866666666666667,0.929830482679769,INTERMEDIATE
AGAP007063__SITE04,AGAP007063,20,10,0,0,1,0.180783582089552,CONCERN
AGAP007063__SITE05,AGAP007063,20,10,0,0,1,0.180783582089552,CONCERN
AGAP007896__SITE01,AGAP007896,20,10,0.0152777777777778,0,1,0.192625414593698,CONCERN
AGAP007896__SITE02,AGAP007896,20,10,0.0152777777777778,0,1,0.192198975361289,CONCERN
AGAP007896__SITE03,AGAP007896,20,10,0.0152777777777778,0,1,0.192625414593698,CONCERN
AGAP007896__SITE04,AGAP007896,20,10,0.843077601410934,0.1,0.178571428571429,0.76902632999026,INTERMEDIATE
AGAP007896__SITE05,AGAP007896,20,10,0.873164682539682,0.8,0.166666666666667,0.908191668147358,INTERMEDIATE
AGAP005406__SITE01,AGAP005406,20,10,0.811862587224906,0.7,0.246376811594203,0.860140332384546,INTERMEDIATE
AGAP005406__SITE02,AGAP005406,20,10,0.82457264957265,0.6,0.224358974358974,0.858408757494578,INTERMEDIATE
AGAP005406__SITE03,AGAP005406,20,10,0.82457264957265,0.6,0.224358974358974,0.856543085852787,INTERMEDIATE
AGAP005406__SITE04,AGAP005406,20,10,0.288356807511737,0.1,0.73943661971831,0.510213770183289,CONCERN
AGAP005406__SITE05,AGAP005406,20,10,0.447916666666666,0,0.666666666666667,0.568926572494669,CONCERN
AGAP005959__SITE01,AGAP005959,20,10,0.54940170940171,0.1,0.564102564102564,0.646873006761067,CONCERN
AGAP005959__SITE02,AGAP005959,20,10,0.962685990338164,1,0.0434782608695652,0.979180814354727,ROBUST
AGAP005959__SITE03,AGAP005959,20,10,0.988935697518444,1,0.0133928571428571,0.994402101351892,ROBUST
AGAP005959__SITE04,AGAP005959,20,10,0.0019927536231884,0,1,0.190530171348228,CONCERN
AGAP005959__SITE05,AGAP005959,20,10,0.0019927536231884,0,1,0.104895842990019,CONCERN
AGAP011849__SITE01,AGAP011849,20,10,0.983801587301587,1,0.0133928571428571,0.992425610045013,ROBUST
AGAP011849__SITE02,AGAP011849,20,10,0,0,1,0.174067164179104,CONCERN
AGAP011849__SITE03,AGAP011849,20,10,0.803049516908212,0.1,0.229166666666667,0.756784944969768,INTERMEDIATE
AGAP011849__SITE04,AGAP011849,20,10,0.804117063492063,0.1,0.229166666666667,0.756811959547501,INTERMEDIATE
AGAP011849__SITE05,AGAP011849,20,10,0.98448717948718,1,0.0192307692307692,0.993079314963643,ROBUST
AGAP005874__SITE01,AGAP005874,20,10,0.709111111111111,0.5,0.306666666666667,0.788775290215589,INTERMEDIATE
AGAP005874__SITE02,AGAP005874,20,10,0.983901515151515,1,0.0125,0.993419408638625,ROBUST
AGAP005874__SITE03,AGAP005874,20,10,0.996557971014493,1,0.00543478260869565,0.998409447328574,ROBUST
AGAP005874__SITE04,AGAP005874,20,10,0.0649516908212559,0.1,0.966666666666667,0.31607445433289,CONCERN
AGAP005874__SITE05,AGAP005874,20,10,0.459882478632478,0,0.604166666666667,0.584031564931751,CONCERN
AGAP010380__SITE01,AGAP010380,20,10,1,1,0,1,ROBUST
AGAP010380__SITE02,AGAP010380,20,10,1,1,0,1,ROBUST
AGAP010380__SITE03,AGAP010380,20,10,0.82123778998779,0.9,0.256410256410256,0.903820873881508,INTERMEDIATE
AGAP010380__SITE04,AGAP010380,20,10,0.940717948717948,0.9,0.0897435897435897,0.957980181510032,INTERMEDIATE
AGAP010380__SITE05,AGAP010380,20,10,0,0,1,0.258901918976546,CONCERN
AGAP004467__SITE01,AGAP004467,20,10,0.941613247863248,0.8,0.0625,0.943876126464746,INTERMEDIATE
AGAP004467__SITE02,AGAP004467,20,10,0.76634460547504,0.3,0.231884057971015,0.771580048343514,INTERMEDIATE
AGAP004467__SITE03,AGAP004467,20,10,0.76634460547504,0.3,0.231884057971015,0.771739963055667,INTERMEDIATE
AGAP004467__SITE04,AGAP004467,20,10,0.806089743589743,0.9,0.282051282051282,0.896750143513203,INTERMEDIATE
AGAP004467__SITE05,AGAP004467,20,10,0.806089743589743,0.9,0.282051282051282,0.897682979334098,INTERMEDIATE
AGAP004685__SITE01,AGAP004685,20,10,1,1,0,0.967391304347826,UNRESOLVED_ACCESSIBILITY
AGAP004685__SITE02,AGAP004685,20,10,1,1,0,0.967391304347826,UNRESOLVED_ACCESSIBILITY
AGAP004685__SITE03,AGAP004685,20,10,1,1,0,0.980434782608696,UNRESOLVED_ACCESSIBILITY
AGAP004685__SITE04,AGAP004685,20,10,1,1,0,1,ROBUST
AGAP004685__SITE05,AGAP004685,20,10,1,1,0,0.999813432835821,ROBUST
AGAP004502__SITE01,AGAP004502,20,10,0.990533782404573,1,0.0108695652173913,0.995613653258508,ROBUST
AGAP004502__SITE02,AGAP004502,20,10,1,1,0,1,ROBUST
AGAP004502__SITE03,AGAP004502,20,10,0.899468599033816,0.9,0.13768115942029,0.940262146822822,INTERMEDIATE
AGAP004502__SITE04,AGAP004502,20,10,0.997172619047619,1,0.00446428571428571,0.998660159026297,ROBUST
AGAP004502__SITE05,AGAP004502,20,10,0.959401709401709,0.9,0.0641025641025641,0.96657449929838,INTERMEDIATE
AGAP004699__SITE01,AGAP004699,20,10,0.991880341880342,1,0.0128205128205128,0.996314899859676,ROBUST
AGAP004699__SITE02,AGAP004699,20,10,0.991880341880342,1,0.0128205128205128,0.996314899859676,ROBUST
AGAP004699__SITE03,AGAP004699,20,10,1,1,0,1,ROBUST
AGAP004699__SITE04,AGAP004699,20,10,1,1,0,1,ROBUST
AGAP004699__SITE05,AGAP004699,20,10,1,1,0,1,ROBUST
AGAP002171__SITE01,AGAP002171,20,10,0.978529761904761,1,0.0223214285714286,0.989361918088131,ROBUST
AGAP002171__SITE02,AGAP002171,20,10,0.0766666666666666,0,1,0.279241293532338,CONCERN
AGAP002171__SITE03,AGAP002171,20,10,0.15691510172144,0,0.854166666666667,0.303972023475847,CONCERN
AGAP002171__SITE04,AGAP002171,20,10,0.15691510172144,0,0.854166666666667,0.304371810256231,CONCERN
AGAP002171__SITE05,AGAP002171,20,10,0.15691510172144,0,0.854166666666667,0.29754878253768,CONCERN
AGAP009515__SITE01,AGAP009515,20,10,1,1,0,0.954347826086956,UNRESOLVED_ACCESSIBILITY
AGAP009515__SITE02,AGAP009515,20,10,0.969923076923077,1,0.0320512820512821,0.986663700727134,ROBUST
AGAP009515__SITE03,AGAP009515,20,10,0.620833333333333,0.6,0.5625,0.768116115849325,CONCERN
AGAP009515__SITE04,AGAP009515,20,10,1,1,0,1,ROBUST
AGAP009515__SITE05,AGAP009515,20,10,0.995735129068462,1,0.00505050505050505,0.997682463105349,ROBUST
AGAP029982__SITE01,AGAP029982,20,10,0.98837962962963,1,0.0125,0.994192455381821,ROBUST
AGAP029982__SITE02,AGAP029982,20,10,0.89392094017094,0.9,0.16025641025641,0.937230713420079,INTERMEDIATE
AGAP029982__SITE03,AGAP029982,20,10,0.9064942002442,0.9,0.121794871794872,0.942381163094782,INTERMEDIATE
AGAP029982__SITE04,AGAP029982,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP029982__SITE05,AGAP029982,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP009232__SITE01,AGAP009232,20,10,0.965628815628815,1,0.0223214285714286,0.98573689473876,ROBUST
AGAP009232__SITE02,AGAP009232,20,10,0.48552731990232,0,0.551282051282051,0.530752558749294,CONCERN
AGAP009232__SITE03,AGAP009232,20,10,0.48552731990232,0,0.551282051282051,0.530486034229038,CONCERN
AGAP009232__SITE04,AGAP009232,20,10,0.892880434782609,0.6,0.0791245791245791,0.884971829887672,INTERMEDIATE
AGAP009232__SITE05,AGAP009232,20,10,0.942341549295775,0.9,0.0625,0.956819395852728,INTERMEDIATE
AGAP005958__SITE01,AGAP005958,20,10,0.933391304347826,0.9,0.04,0.955285992398257,ROBUST
AGAP005958__SITE02,AGAP005958,20,10,0.968,1,0.0266666666666667,0.986534825870647,ROBUST
AGAP005958__SITE03,AGAP005958,20,10,0.982712215320911,1,0.0133928571428571,0.990873949352616,ROBUST
AGAP005958__SITE04,AGAP005958,20,10,0.873263888888889,0.5,0.145833333333333,0.864073790274816,INTERMEDIATE
AGAP005958__SITE05,AGAP005958,20,10,0.874900793650794,0.5,0.145833333333333,0.864962760601753,INTERMEDIATE
AGAP006241__SITE01,AGAP006241,20,10,0.923333333333333,0.9,0.06,0.953436744847193,INTERMEDIATE
AGAP006241__SITE02,AGAP006241,20,10,0.970366197183098,1,0.0352112676056338,0.986831616565062,ROBUST
AGAP006241__SITE03,AGAP006241,20,10,0.811896135265701,0.6,0.22463768115942,0.847056107917967,CONCERN
AGAP006241__SITE04,AGAP006241,20,10,0.977797101449275,1,0.0266666666666667,0.989597107629554,ROBUST
AGAP006241__SITE05,AGAP006241,20,10,0.96515873015873,1,0.0333333333333333,0.98366530443023,ROBUST
AGAP009782__SITE01,AGAP009782,20,10,0,0,1,0.150373134328358,CONCERN
AGAP009782__SITE02,AGAP009782,20,10,0,0,1,0.150319829424307,CONCERN
AGAP009782__SITE03,AGAP009782,20,10,0.988239096414234,1,0.0144927536231884,0.994304528591986,ROBUST
AGAP009782__SITE04,AGAP009782,20,10,0.851927722036418,0.9,0.224358974358974,0.917123858233122,INTERMEDIATE
AGAP009782__SITE05,AGAP009782,20,10,0.676444444444445,0,0.294871794871795,0.659586618191096,CONCERN
AGAP002475__SITE01,AGAP002475,20,10,0.978871794871795,1,0.0256410256410256,0.990288174512055,ROBUST
AGAP002475__SITE02,AGAP002475,20,10,0.0720238095238093,0,1,0.279199982231699,CONCERN
AGAP002475__SITE03,AGAP002475,20,10,0.0720238095238093,0,1,0.279199982231699,CONCERN
AGAP002475__SITE04,AGAP002475,20,10,0.784754738015607,0.4,0.205128205128205,0.800121492988949,INTERMEDIATE
AGAP002475__SITE05,AGAP002475,20,10,0.711921296296296,0.6,0.34375,0.787230057549554,INTERMEDIATE
AGAP001526__SITE01,AGAP001526,20,10,0.966286231884058,1,0.0235690235690236,0.983244506360381,ROBUST
AGAP001526__SITE02,AGAP001526,20,10,0.36237922705314,0.1,0.644927536231884,0.469273694931141,CONCERN
AGAP001526__SITE03,AGAP001526,20,10,0.948470209339775,0.9,0.0579710144927536,0.955952647047715,INTERMEDIATE
AGAP001526__SITE04,AGAP001526,20,10,0.901912078531797,0.8,0.118181818181818,0.926330413507731,INTERMEDIATE
AGAP001526__SITE05,AGAP001526,20,10,0.901912078531797,0.8,0.118181818181818,0.92331868642884,INTERMEDIATE
AGAP008381__SITE01,AGAP008381,20,10,0.55375,0,0.425,0.573309568230277,CONCERN
AGAP008381__SITE02,AGAP008381,20,10,0.55375,0,0.425,0.57274986673774,CONCERN
AGAP008381__SITE03,AGAP008381,20,10,0.55375,0,0.425,0.572829824093817,CONCERN
AGAP008381__SITE04,AGAP008381,20,10,0.825327380952381,0.1,0.151785714285714,0.761270544598437,INTERMEDIATE
AGAP008381__SITE05,AGAP008381,20,10,0.666901408450704,0.2,0.394366197183099,0.696227964803748,CONCERN
AGAP000399__SITE01,AGAP000399,20,9,0.949426186750131,0.888888888888889,0.0563380281690141,0.960547880482653,INTERMEDIATE
AGAP000399__SITE02,AGAP000399,20,9,0.990833333333333,1,0.0125,0.996253415300546,ROBUST
AGAP000399__SITE03,AGAP000399,20,9,0.94898847631242,0.888888888888889,0.0563380281690141,0.960233534840439,INTERMEDIATE
AGAP000399__SITE04,AGAP000399,20,9,0.981388888888889,1,0.0138888888888889,0.992318989071038,ROBUST
AGAP000399__SITE05,AGAP000399,20,9,0.987790953008344,1,0.0144927536231884,0.994064036660259,ROBUST
AGAP010197__SITE01,AGAP010197,20,10,0.990821256038648,1,0.0144927536231884,0.995882904318985,ROBUST
AGAP010197__SITE02,AGAP010197,20,10,0.997867564534231,1,0.00336700336700337,0.998757056468499,ROBUST
AGAP010197__SITE03,AGAP010197,20,10,0.858531746031746,0.3,0.145833333333333,0.815571991234305,INTERMEDIATE
AGAP010197__SITE04,AGAP010197,20,10,0.054137323943662,0,0.950704225352113,0.218277341286525,CONCERN
AGAP010197__SITE05,AGAP010197,20,10,0.054137323943662,0,0.950704225352113,0.218277341286525,CONCERN
AGAP007855__SITE01,AGAP007855,20,10,0.95360119047619,1,0.0375,0.97750744047619,ROBUST
AGAP007855__SITE02,AGAP007855,20,10,0.988073192239859,1,0.00892857142857143,0.995006037932033,ROBUST
AGAP007855__SITE03,AGAP007855,20,10,0.988073192239859,1,0.00892857142857143,0.995006037932033,ROBUST
AGAP007855__SITE04,AGAP007855,20,10,0.975982142857143,1,0.0181818181818182,0.988632577776701,ROBUST
AGAP007855__SITE05,AGAP007855,20,10,0.973869047619048,1,0.0181818181818182,0.987731169638819,ROBUST
AGAP005130__SITE01,AGAP005130,20,10,0.948941297899631,0.9,0.0454545454545455,0.953270893383611,INTERMEDIATE
AGAP005130__SITE02,AGAP005130,20,10,0.987229468599034,1,0.0108695652173913,0.994547702738894,ROBUST
AGAP005130__SITE03,AGAP005130,20,10,0.990938271604938,1,0.00666666666666667,0.996454894837979,ROBUST
AGAP005130__SITE04,AGAP005130,20,10,0.99516049382716,1,0.00666666666666667,0.997750322461765,ROBUST
AGAP005130__SITE05,AGAP005130,20,10,0.885737812911726,0.8,0.127272727272727,0.917086711417503,INTERMEDIATE
AGAP004962__SITE01,AGAP004962,20,10,0.994242424242424,1,0.00909090909090909,0.997464947987336,ROBUST
AGAP004962__SITE02,AGAP004962,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004962__SITE03,AGAP004962,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004962__SITE04,AGAP004962,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004962__SITE05,AGAP004962,20,10,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP003594__SITE01,AGAP003594,20,10,0.983872053872054,1,0.0185185185185185,0.991450916413603,ROBUST
AGAP003594__SITE02,AGAP003594,20,10,0.903236714975845,0.7,0.115942028985507,0.911938856442426,INTERMEDIATE
AGAP003594__SITE03,AGAP003594,20,10,0.968442760942761,1,0.031986531986532,0.98334167456369,ROBUST
AGAP003594__SITE04,AGAP003594,20,10,0.968442760942761,1,0.031986531986532,0.983501589275843,ROBUST
AGAP003594__SITE05,AGAP003594,20,10,0.69875992063492,0.4,0.270833333333333,0.781433938936271,CONCERN
AGAP004729__SITE01,AGAP004729,20,10,0.986805555555556,1,0.0208333333333333,0.994431488391376,ROBUST
AGAP004729__SITE02,AGAP004729,20,10,0.986188271604938,1,0.0208333333333333,0.994090600239543,ROBUST
AGAP004729__SITE03,AGAP004729,20,10,1,1,0,1,ROBUST
AGAP004729__SITE04,AGAP004729,20,10,1,1,0,1,ROBUST
AGAP004729__SITE05,AGAP004729,20,10,1,1,0,1,ROBUST
AGAP007570__SITE01,AGAP007570,20,10,0.803846153846154,0.1,0.230769230769231,0.749494423486961,INTERMEDIATE
AGAP007570__SITE02,AGAP007570,20,10,0.422360221937687,0.1,0.415492957746479,0.569819011308921,CONCERN
AGAP007570__SITE03,AGAP007570,20,10,0.629170579029734,0.3,0.345070422535211,0.707177926597729,CONCERN
AGAP007570__SITE04,AGAP007570,20,10,0.661677621283255,0.4,0.345070422535211,0.752292960082218,CONCERN
AGAP007570__SITE05,AGAP007570,20,10,0.900162754303599,0.8,0.126760563380282,0.920984035222946,INTERMEDIATE
AGAP000627__SITE01,AGAP000627,20,9,0.997101449275362,1,0.00197628458498024,0.998667897794769,ROBUST
AGAP000627__SITE02,AGAP000627,20,9,0.997101449275362,1,0.00197628458498024,0.998667897794769,ROBUST
AGAP000627__SITE03,AGAP000627,20,9,0.992946335516096,1,0.00746268656716418,0.99629008103027,ROBUST
AGAP000627__SITE04,AGAP000627,20,9,0.993336886993603,1,0.00746268656716418,0.996592636932434,ROBUST
AGAP000627__SITE05,AGAP000627,20,9,0.987936880542514,1,0.00704225352112676,0.995665240685155,ROBUST
AGAP009936__SITE01,AGAP009936,20,10,0.634259259259259,0,0.375,0.640281232725263,CONCERN
AGAP009936__SITE02,AGAP009936,20,10,0.988935697518444,1,0.0133928571428571,0.994961802844429,ROBUST
AGAP009936__SITE03,AGAP009936,20,10,0.988935697518444,1,0.0133928571428571,0.994961802844429,ROBUST
AGAP009936__SITE04,AGAP009936,20,10,0.93857905982906,0.9,0.0897435897435897,0.957498764191861,INTERMEDIATE
AGAP009936__SITE05,AGAP009936,20,10,0.933995726495726,0.9,0.0897435897435897,0.956113058790297,INTERMEDIATE
AGAP007938__SITE01,AGAP007938,20,10,0.979228395061729,1,0.0125,0.991504859959462,ROBUST
AGAP007938__SITE02,AGAP007938,20,10,0.979228395061729,1,0.0125,0.991158378083129,ROBUST
AGAP007938__SITE03,AGAP007938,20,10,0.98018115942029,1,0.0125,0.990916825036309,ROBUST
AGAP007938__SITE04,AGAP007938,20,10,0.98359595959596,1,0.0181818181818182,0.991682087398505,ROBUST
AGAP007938__SITE05,AGAP007938,20,10,0.98359595959596,1,0.0181818181818182,0.99165543494648,ROBUST
AGAP004521__SITE01,AGAP004521,20,10,0.423628246753247,0.1,0.581818181818182,0.507714582525683,CONCERN
AGAP004521__SITE02,AGAP004521,20,10,0.494692460317461,0.1,0.333333333333333,0.645451722044539,CONCERN
AGAP004521__SITE03,AGAP004521,20,10,0.961352657004831,1,0.0434782608695652,0.979487139870008,ROBUST
AGAP004521__SITE04,AGAP004521,20,10,0.961352657004831,1,0.0434782608695652,0.979647054582162,ROBUST
AGAP004521__SITE05,AGAP004521,20,10,0.962587224906066,1,0.0434782608695652,0.978782988668345,INTERMEDIATE
AGAP007729__SITE01,AGAP007729,20,10,0.947246376811594,0.9,0.0543478260869565,0.957874679398041,INTERMEDIATE
AGAP007729__SITE02,AGAP007729,20,10,0.994088319088319,1,0.00641025641025641,0.997028175666235,ROBUST
AGAP007729__SITE03,AGAP007729,20,10,1,1,0,1,ROBUST
AGAP007729__SITE04,AGAP007729,20,10,0.991660264618011,1,0.00909090909090909,0.996632840917054,ROBUST
AGAP007729__SITE05,AGAP007729,20,10,0.994140873015873,1,0.00666666666666667,0.997495417258943,ROBUST
AGAP012142__SITE01,AGAP012142,20,10,0.948387681159421,0.9,0.0597826086956522,0.961081345987454,INTERMEDIATE
AGAP012142__SITE02,AGAP012142,20,10,0.0342222222222222,0,1,0.20146600331675,CONCERN
AGAP012142__SITE03,AGAP012142,20,10,0.998933782267115,1,0.00168350168350168,0.99937852823425,ROBUST
AGAP012142__SITE04,AGAP012142,20,10,0.779972222222222,0.1,0.253333333333333,0.73521942371476,INTERMEDIATE
AGAP012142__SITE05,AGAP012142,20,10,0.957462121212122,1,0.0387205387205387,0.976165118222021,ROBUST
AGAP006233__SITE01,AGAP006233,20,10,0.92,0.9,0.1,0.94407249466951,INTERMEDIATE
AGAP006233__SITE02,AGAP006233,20,10,0.92,0.9,0.1,0.944498933901919,INTERMEDIATE
AGAP006233__SITE03,AGAP006233,20,10,0.92,0.9,0.1,0.942553304904051,INTERMEDIATE
AGAP006233__SITE04,AGAP006233,20,10,0.559613526570048,0,0.463768115942029,0.585530834440633,CONCERN
AGAP006233__SITE05,AGAP006233,20,10,0.955676767676768,0.9,0.0545454545454545,0.965852706166139,INTERMEDIATE
AGAP004057__SITE01,AGAP004057,20,10,0,0,1,0.212686567164179,CONCERN
AGAP004057__SITE02,AGAP004057,20,10,0,0,1,0.212686567164179,CONCERN
AGAP004057__SITE03,AGAP004057,20,10,0.428894927536232,0.2,0.576086956521739,0.555174737724421,CONCERN
AGAP004057__SITE04,AGAP004057,20,10,0.428894927536232,0.2,0.570652173913044,0.555398386560984,CONCERN
AGAP004057__SITE05,AGAP004057,20,10,0.940812629399586,0.9,0.0625,0.958915843917061,INTERMEDIATE
AGAP012991__SITE01,AGAP012991,20,9,0.966529850746269,1,0.025,0.986058692194764,ROBUST
AGAP012991__SITE02,AGAP012991,20,9,0.989287805592154,1,0.0138888888888889,0.995259760401421,ROBUST
AGAP012991__SITE03,AGAP012991,20,9,0.989814814814815,1,0.0138888888888889,0.995654978749241,ROBUST
AGAP012991__SITE04,AGAP012991,20,9,0.815572139303482,0.777777777777778,0.201492537313433,0.886680939564472,INTERMEDIATE
AGAP012991__SITE05,AGAP012991,20,9,0.605128205128206,0.888888888888889,0.461538461538462,0.820545847595028,CONCERN
AGAP004739__SITE01,AGAP004739,20,10,0.959401709401709,0.9,0.0641025641025641,0.966387932134201,INTERMEDIATE
AGAP004739__SITE02,AGAP004739,20,10,0.959401709401709,0.9,0.0641025641025641,0.965801578189638,INTERMEDIATE
