gene_id,portfolio_size,portfolio_site_ids,global_at_least_one_intact_fraction,global_all_targets_intact_fraction,portfolio_span_bp,q10,breadth,n_pop,portfolio_score_sensitivity,rank_sensitivity,min_population_n
AGAP007965,2,AGAP007965__SITE01;AGAP007965__SITE02,0.986140724946695,0.53997867803838,80,0.966663860830528,1,9,0.981683593217175,6,30
AGAP007965,2,AGAP007965__SITE03;AGAP007965__SITE04,0.986140724946695,0.618869936034115,210,0.954960876369327,1,9,0.978172697878815,7,30
AGAP007965,2,AGAP007965__SITE01;AGAP007965__SITE03,0.841684434968017,0.335820895522388,237,0.757276134359468,0,9,0.73219350128865,8,30
AGAP007965,2,AGAP007965__SITE03;AGAP007965__SITE05,0.781982942430704,0.221215351812367,300,0.638357487922705,0,9,0.660697011835234,9,30
AGAP007965,2,AGAP007965__SITE01;AGAP007965__SITE05,0.713752665245203,0.214285714285714,514,0.410164835164835,0,9,0.551301049696573,10,30
AGAP007965,3,AGAP007965__SITE02;AGAP007965__SITE03;AGAP007965__SITE04,1,0.600213219616205,367,1,1,9,1,1,30
AGAP007965,3,AGAP007965__SITE01;AGAP007965__SITE02;AGAP007965__SITE04,1,0.521321961620469,424,1,1,9,1,2,30
AGAP007965,3,AGAP007965__SITE02;AGAP007965__SITE04;AGAP007965__SITE05,1,0.348081023454158,457,1,1,9,1,3,30
AGAP007965,3,AGAP007965__SITE03;AGAP007965__SITE04;AGAP007965__SITE05,0.999466950959488,0.219616204690832,300,0.998765432098765,1,9,0.999309800205322,4,30
AGAP007965,3,AGAP007965__SITE01;AGAP007965__SITE03;AGAP007965__SITE04,0.998933901918977,0.329957356076759,424,0.994662177328844,1,9,0.997758994350039,5,30
AGAP007965,3,AGAP007965__SITE01;AGAP007965__SITE04;AGAP007965__SITE05,0.998933901918977,0.200959488272921,514,0.992028985507247,1,9,0.99696903680356,6,30
AGAP007965,3,AGAP007965__SITE01;AGAP007965__SITE02;AGAP007965__SITE03,0.997334754797441,0.328358208955224,237,0.993039945622105,1,9,0.996312836565096,7,30
AGAP007965,3,AGAP007965__SITE02;AGAP007965__SITE03;AGAP007965__SITE05,0.99680170575693,0.210554371002132,457,0.991455399061033,1,9,0.995517643172468,8,30
AGAP007965,3,AGAP007965__SITE01;AGAP007965__SITE02;AGAP007965__SITE05,0.994669509594883,0.208955223880597,514,0.990714658320292,1,9,0.994016103253017,9,30
AGAP007965,3,AGAP007965__SITE01;AGAP007965__SITE03;AGAP007965__SITE05,0.902985074626866,0.119936034115139,514,0.860670194003527,0.111111111111111,9,0.811103214088289,10,30
AGAP007999,2,AGAP007999__SITE01;AGAP007999__SITE02,1,0.949360341151386,155,1,1,9,1,1,30
AGAP007999,2,AGAP007999__SITE01;AGAP007999__SITE03,1,0.949893390191898,156,1,1,9,1,2,30
AGAP007999,2,AGAP007999__SITE03;AGAP007999__SITE05,1,0.98773987206823,164,1,1,9,1,3,30
AGAP007999,2,AGAP007999__SITE02;AGAP007999__SITE05,1,0.987206823027719,165,1,1,9,1,4,30
AGAP007999,2,AGAP007999__SITE01;AGAP007999__SITE05,1,0.949360341151386,297,1,1,9,1,5,30
AGAP007999,2,AGAP007999__SITE03;AGAP007999__SITE04,0.999466950959488,0.606076759061834,141,0.998765432098765,1,9,0.999309800205322,6,30
AGAP007999,2,AGAP007999__SITE02;AGAP007999__SITE04,0.999466950959488,0.605543710021322,142,0.998765432098765,1,9,0.999309800205322,7,30
AGAP007999,2,AGAP007999__SITE04;AGAP007999__SITE05,0.996268656716418,0.608742004264392,46,0.989604743083004,1,9,0.994642616954752,8,30
AGAP007999,2,AGAP007999__SITE02;AGAP007999__SITE03,0.994136460554371,0.993603411513859,24,0.988977072310406,1,9,0.993174998025744,9,30
AGAP007999,2,AGAP007999__SITE01;AGAP007999__SITE04,0.989339019189765,0.577825159914712,274,0.973690476190476,1,9,0.985710554371002,10,30
AGAP007999,3,AGAP007999__SITE01;AGAP007999__SITE02;AGAP007999__SITE03,1,0.949360341151386,156,1,1,9,1,1,30
AGAP007999,3,AGAP007999__SITE03;AGAP007999__SITE04;AGAP007999__SITE05,1,0.603411513859275,164,1,1,9,1,2,30
AGAP007999,3,AGAP007999__SITE02;AGAP007999__SITE03;AGAP007999__SITE05,1,0.987206823027719,165,1,1,9,1,3,30
AGAP007999,3,AGAP007999__SITE02;AGAP007999__SITE04;AGAP007999__SITE05,1,0.602878464818763,165,1,1,9,1,4,30
AGAP007999,3,AGAP007999__SITE01;AGAP007999__SITE02;AGAP007999__SITE04,1,0.571961620469083,274,1,1,9,1,5,30
AGAP007999,3,AGAP007999__SITE01;AGAP007999__SITE03;AGAP007999__SITE04,1,0.572494669509595,274,1,1,9,1,6,30
AGAP007999,3,AGAP007999__SITE01;AGAP007999__SITE02;AGAP007999__SITE05,1,0.942963752665245,297,1,1,9,1,7,30
AGAP007999,3,AGAP007999__SITE01;AGAP007999__SITE03;AGAP007999__SITE05,1,0.943496801705757,297,1,1,9,1,8,30
AGAP007999,3,AGAP007999__SITE01;AGAP007999__SITE04;AGAP007999__SITE05,1,0.575159914712154,297,1,1,9,1,9,30
AGAP007999,3,AGAP007999__SITE02;AGAP007999__SITE03;AGAP007999__SITE04,0.999466950959488,0.605543710021322,142,0.998765432098765,1,9,0.999309800205322,10,30
AGAP008015,2,AGAP008015__SITE02;AGAP008015__SITE04,1,0.87046908315565,167,1,1,9,1,1,30
AGAP008015,2,AGAP008015__SITE04;AGAP008015__SITE05,1,0.860341151385928,225,1,1,9,1,2,30
AGAP008015,2,AGAP008015__SITE01;AGAP008015__SITE04,0.999466950959488,0.915245202558635,504,0.998765432098765,1,9,0.999309800205322,3,30
AGAP008015,2,AGAP008015__SITE01;AGAP008015__SITE03,0.998933901918977,0.90138592750533,498,0.995565558971356,1,9,0.998030008842793,4,30
AGAP008015,2,AGAP008015__SITE03;AGAP008015__SITE04,0.997334754797441,0.979744136460554,29,0.993661835748792,1,9,0.996499403603102,5,30
AGAP008015,2,AGAP008015__SITE01;AGAP008015__SITE05,0.994669509594883,0.788912579957356,706,0.976444172280057,1,9,0.989734957440947,6,30
AGAP008015,2,AGAP008015__SITE03;AGAP008015__SITE05,0.993603411513859,0.852345415778252,231,0.969329918907384,1,9,0.98696102258053,7,30
AGAP008015,2,AGAP008015__SITE02;AGAP008015__SITE03,0.994669509594883,0.861407249466951,161,0.966905676483141,1,9,0.986873408701872,8,30
AGAP008015,2,AGAP008015__SITE01;AGAP008015__SITE02,0.984008528784648,0.809701492537313,360,0.93440303657695,0.888888888888889,9,0.959614917132762,9,30
AGAP008015,2,AGAP008015__SITE02;AGAP008015__SITE05,0.968017057569296,0.771321961620469,369,0.83987567987568,0.888888888888889,9,0.92166182739317,10,30
AGAP008015,3,AGAP008015__SITE02;AGAP008015__SITE03;AGAP008015__SITE04,1,0.859808102345416,167,1,1,9,1,1,30
AGAP008015,3,AGAP008015__SITE03;AGAP008015__SITE04;AGAP008015__SITE05,1,0.850746268656716,231,1,1,9,1,2,30
AGAP008015,3,AGAP008015__SITE02;AGAP008015__SITE04;AGAP008015__SITE05,1,0.767057569296375,369,1,1,9,1,3,30
AGAP008015,3,AGAP008015__SITE01;AGAP008015__SITE02;AGAP008015__SITE03,1,0.797441364605544,498,1,1,9,1,4,30
AGAP008015,3,AGAP008015__SITE01;AGAP008015__SITE02;AGAP008015__SITE04,1,0.805970149253731,504,1,1,9,1,5,30
AGAP008015,3,AGAP008015__SITE01;AGAP008015__SITE04;AGAP008015__SITE05,1,0.785181236673774,706,1,1,9,1,6,30
AGAP008015,3,AGAP008015__SITE01;AGAP008015__SITE03;AGAP008015__SITE04,0.999466950959488,0.899786780383795,504,0.998765432098765,1,9,0.999309800205322,7,30
AGAP008015,3,AGAP008015__SITE01;AGAP008015__SITE02;AGAP008015__SITE05,0.999466950959488,0.711087420042644,706,0.998765432098765,1,9,0.999309800205322,8,30
AGAP008015,3,AGAP008015__SITE01;AGAP008015__SITE03;AGAP008015__SITE05,0.999466950959488,0.777185501066098,706,0.996014492753623,1,9,0.99848451840178,9,30
AGAP008015,3,AGAP008015__SITE02;AGAP008015__SITE03;AGAP008015__SITE05,0.996268656716418,0.760660980810235,369,0.969329918907384,1,9,0.988560169702066,10,30
AGAP008118,2,AGAP008118__SITE01;AGAP008118__SITE03,1,0.968017057569296,129,1,1,9,1,1,30
AGAP008118,2,AGAP008118__SITE03;AGAP008118__SITE04,1,0.989872068230277,336,1,1,9,1,2,30
AGAP008118,2,AGAP008118__SITE01;AGAP008118__SITE04,1,0.962153518123667,442,1,1,9,1,3,30
AGAP008118,2,AGAP008118__SITE03;AGAP008118__SITE05,1,0.916844349680171,526,1,1,9,1,4,30
AGAP008118,2,AGAP008118__SITE04;AGAP008118__SITE05,0.998933901918977,0.912046908315565,213,0.997530864197531,1,9,0.998619600410646,5,30
AGAP008118,2,AGAP008118__SITE02;AGAP008118__SITE03,0.997867803837953,0.412046908315565,49,0.992003105590062,1,9,0.99632161397979,6,30
AGAP008118,2,AGAP008118__SITE01;AGAP008118__SITE05,0.995202558635394,0.893923240938166,632,0.980724637681159,1,9,0.991338926485584,7,30
AGAP008118,2,AGAP008118__SITE02;AGAP008118__SITE04,0.993070362473348,0.410980810234542,362,0.979173708920188,1,9,0.989594330160065,8,30
AGAP008118,2,AGAP008118__SITE01;AGAP008118__SITE02,0.975479744136461,0.406716417910448,103,0.933405797101449,0.888888888888889,9,0.9541984745012,9,30
AGAP008118,2,AGAP008118__SITE02;AGAP008118__SITE05,0.936567164179104,0.394456289978678,552,0.870075757575758,0.222222222222222,9,0.845185248002412,10,30
AGAP008118,3,AGAP008118__SITE01;AGAP008118__SITE02;AGAP008118__SITE03,1,0.406716417910448,129,1,1,9,1,1,30
AGAP008118,3,AGAP008118__SITE02;AGAP008118__SITE03;AGAP008118__SITE04,1,0.410980810234542,362,1,1,9,1,2,30
AGAP008118,3,AGAP008118__SITE01;AGAP008118__SITE02;AGAP008118__SITE04,1,0.405650319829424,442,1,1,9,1,3,30
AGAP008118,3,AGAP008118__SITE01;AGAP008118__SITE03;AGAP008118__SITE04,1,0.96002132196162,442,1,1,9,1,4,30
AGAP008118,3,AGAP008118__SITE03;AGAP008118__SITE04;AGAP008118__SITE05,1,0.909914712153518,526,1,1,9,1,5,30
AGAP008118,3,AGAP008118__SITE02;AGAP008118__SITE03;AGAP008118__SITE05,1,0.394456289978678,552,1,1,9,1,6,30
AGAP008118,3,AGAP008118__SITE01;AGAP008118__SITE03;AGAP008118__SITE05,1,0.891791044776119,632,1,1,9,1,7,30
AGAP008118,3,AGAP008118__SITE01;AGAP008118__SITE04;AGAP008118__SITE05,1,0.886993603411514,632,1,1,9,1,8,30
AGAP008118,3,AGAP008118__SITE02;AGAP008118__SITE04;AGAP008118__SITE05,0.999466950959488,0.393923240938166,552,0.998765432098765,1,9,0.999309800205322,9,30
AGAP008118,3,AGAP008118__SITE01;AGAP008118__SITE02;AGAP008118__SITE05,0.995735607675906,0.389658848614073,632,0.98163372859025,1,9,0.991931483182619,10,30
AGAP008191,2,AGAP008191__SITE01;AGAP008191__SITE02,1,0.886460554371002,196,1,1,9,1,1,30
AGAP008191,2,AGAP008191__SITE02;AGAP008191__SITE03,0.988805970149254,0.00213219616204691,72,0.980379188712522,1,9,0.987397338703309,2,30
AGAP008191,2,AGAP008191__SITE02;AGAP008191__SITE04,0.988805970149254,0.00213219616204691,74,0.980379188712522,1,9,0.987397338703309,3,30
AGAP008191,2,AGAP008191__SITE02;AGAP008191__SITE05,0.988805970149254,0.00213219616204691,75,0.980379188712522,1,9,0.987397338703309,4,30
AGAP008191,2,AGAP008191__SITE01;AGAP008191__SITE03,0.897654584221748,0.00213219616204691,245,0.857867494824016,0.333333333333333,9,0.829286332313587,5,30
AGAP008191,2,AGAP008191__SITE01;AGAP008191__SITE04,0.897654584221748,0.00213219616204691,247,0.857867494824016,0.333333333333333,9,0.829286332313587,6,30
AGAP008191,2,AGAP008191__SITE01;AGAP008191__SITE05,0.897654584221748,0.00213219616204691,248,0.857867494824016,0.333333333333333,9,0.829286332313587,7,30
AGAP008191,2,AGAP008191__SITE04;AGAP008191__SITE05,0.00213219616204691,0.00213219616204691,24,0,0,9,0.00127931769722815,8,30
AGAP008191,2,AGAP008191__SITE03;AGAP008191__SITE04,0.00213219616204691,0.00213219616204691,25,0,0,9,0.00127931769722815,9,30
AGAP008191,2,AGAP008191__SITE03;AGAP008191__SITE05,0.00213219616204691,0.00213219616204691,26,0,0,9,0.00127931769722815,10,30
AGAP008191,3,AGAP008191__SITE01;AGAP008191__SITE02;AGAP008191__SITE03,1,0.00213219616204691,245,1,1,9,1,1,30
AGAP008191,3,AGAP008191__SITE01;AGAP008191__SITE02;AGAP008191__SITE04,1,0.00213219616204691,247,1,1,9,1,2,30
AGAP008191,3,AGAP008191__SITE01;AGAP008191__SITE02;AGAP008191__SITE05,1,0.00213219616204691,248,1,1,9,1,3,30
AGAP008191,3,AGAP008191__SITE02;AGAP008191__SITE03;AGAP008191__SITE04,0.988805970149254,0.00213219616204691,74,0.980379188712522,1,9,0.987397338703309,4,30
AGAP008191,3,AGAP008191__SITE02;AGAP008191__SITE03;AGAP008191__SITE05,0.988805970149254,0.00213219616204691,75,0.980379188712522,1,9,0.987397338703309,5,30
AGAP008191,3,AGAP008191__SITE02;AGAP008191__SITE04;AGAP008191__SITE05,0.988805970149254,0.00213219616204691,75,0.980379188712522,1,9,0.987397338703309,6,30
AGAP008191,3,AGAP008191__SITE01;AGAP008191__SITE03;AGAP008191__SITE04,0.897654584221748,0.00213219616204691,247,0.857867494824016,0.333333333333333,9,0.829286332313587,7,30
AGAP008191,3,AGAP008191__SITE01;AGAP008191__SITE03;AGAP008191__SITE05,0.897654584221748,0.00213219616204691,248,0.857867494824016,0.333333333333333,9,0.829286332313587,8,30
AGAP008191,3,AGAP008191__SITE01;AGAP008191__SITE04;AGAP008191__SITE05,0.897654584221748,0.00213219616204691,248,0.857867494824016,0.333333333333333,9,0.829286332313587,9,30
AGAP008191,3,AGAP008191__SITE03;AGAP008191__SITE04;AGAP008191__SITE05,0.00213219616204691,0.00213219616204691,26,0,0,9,0.00127931769722815,10,30
AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE05,0.986140724946695,0.526652452025586,135,0.974521003687671,1,9,0.984040736074318,1,30
AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE05,0.986140724946695,0.526119402985075,138,0.974521003687671,1,9,0.984040736074318,2,30
AGAP008381,2,AGAP008381__SITE01;AGAP008381__SITE05,0.986140724946695,0.52771855010661,139,0.974521003687671,1,9,0.984040736074318,3,30
AGAP008381,2,AGAP008381__SITE04;AGAP008381__SITE05,0.96908315565032,0.767057569296375,122,0.91964257964258,0.777777777777778,9,0.935120445060743,4,30
AGAP008381,2,AGAP008381__SITE01;AGAP008381__SITE04,0.90138592750533,0.62046908315565,40,0.840357142857143,0.111111111111111,9,0.804049810471452,5,30
AGAP008381,2,AGAP008381__SITE03;AGAP008381__SITE04,0.899786780383795,0.621002132196162,36,0.835535714285715,0.111111111111111,9,0.801643893627102,6,30
AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE04,0.899786780383795,0.62046908315565,39,0.835535714285715,0.111111111111111,9,0.801643893627102,7,30
AGAP008381,2,AGAP008381__SITE01;AGAP008381__SITE03,0.650319829424307,0.64818763326226,27,0.549318181818182,0,9,0.554987352200039,8,30
AGAP008381,2,AGAP008381__SITE01;AGAP008381__SITE02,0.649786780383795,0.64818763326226,24,0.549318181818182,0,9,0.554667522775732,9,30
AGAP008381,2,AGAP008381__SITE02;AGAP008381__SITE03,0.648720682302772,0.64818763326226,26,0.549318181818182,0,9,0.554027863927118,10,30
AGAP008381,3,AGAP008381__SITE03;AGAP008381__SITE04;AGAP008381__SITE05,0.992537313432836,0.522388059701493,135,0.976765672599006,1,9,0.988552089839403,1,30
AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE04;AGAP008381__SITE05,0.992537313432836,0.521855010660981,138,0.976765672599006,1,9,0.988552089839403,2,30
AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE04;AGAP008381__SITE05,0.992537313432836,0.521855010660981,139,0.976765672599006,1,9,0.988552089839403,3,30
AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE05,0.986140724946695,0.526119402985075,138,0.974521003687671,1,9,0.984040736074318,4,30
AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE05,0.986140724946695,0.526119402985075,139,0.974521003687671,1,9,0.984040736074318,5,30
AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE05,0.986140724946695,0.526119402985075,139,0.974521003687671,1,9,0.984040736074318,6,30
AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE04,0.90138592750533,0.62046908315565,40,0.840357142857143,0.111111111111111,9,0.804049810471452,7,30
AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE03;AGAP008381__SITE04,0.90138592750533,0.62046908315565,40,0.840357142857143,0.111111111111111,9,0.804049810471452,8,30
AGAP008381,3,AGAP008381__SITE02;AGAP008381__SITE03;AGAP008381__SITE04,0.899786780383795,0.62046908315565,39,0.835535714285715,0.111111111111111,9,0.801643893627102,9,30
AGAP008381,3,AGAP008381__SITE01;AGAP008381__SITE02;AGAP008381__SITE03,0.650319829424307,0.64818763326226,27,0.549318181818182,0,9,0.554987352200039,10,30
AGAP008578,2,AGAP008578__SITE04;AGAP008578__SITE05,1,0.992004264392324,45,1,1,9,1,1,30
AGAP008578,2,AGAP008578__SITE03;AGAP008578__SITE05,1,0.976012793176972,53,1,1,9,1,2,30
AGAP008578,2,AGAP008578__SITE02;AGAP008578__SITE03,1,0.964818763326226,190,1,1,9,1,3,30
AGAP008578,2,AGAP008578__SITE01;AGAP008578__SITE03,1,0.963752665245203,193,1,1,9,1,4,30
AGAP008578,2,AGAP008578__SITE02;AGAP008578__SITE04,1,0.980810234541578,198,1,1,9,1,5,30
AGAP008578,2,AGAP008578__SITE01;AGAP008578__SITE04,1,0.979744136460554,201,1,1,9,1,6,30
AGAP008578,2,AGAP008578__SITE02;AGAP008578__SITE05,1,0.98134328358209,220,1,1,9,1,7,30
AGAP008578,2,AGAP008578__SITE01;AGAP008578__SITE05,1,0.980277185501066,223,1,1,9,1,8,30
AGAP008578,2,AGAP008578__SITE03;AGAP008578__SITE04,0.998400852878465,0.977078891257996,31,0.996296296296296,1,9,0.997929400615968,9,30
AGAP008578,2,AGAP008578__SITE01;AGAP008578__SITE02,0.985074626865672,0.984008528784648,26,0.930616605616605,0.888888888888889,9,0.959118646693274,10,30
AGAP008578,3,AGAP008578__SITE03;AGAP008578__SITE04;AGAP008578__SITE05,1,0.973347547974414,53,1,1,9,1,1,30
AGAP008578,3,AGAP008578__SITE01;AGAP008578__SITE02;AGAP008578__SITE03,1,0.963752665245203,193,1,1,9,1,2,30
AGAP008578,3,AGAP008578__SITE02;AGAP008578__SITE03;AGAP008578__SITE04,1,0.962153518123667,198,1,1,9,1,3,30
AGAP008578,3,AGAP008578__SITE01;AGAP008578__SITE02;AGAP008578__SITE04,1,0.979744136460554,201,1,1,9,1,4,30
AGAP008578,3,AGAP008578__SITE01;AGAP008578__SITE03;AGAP008578__SITE04,1,0.961087420042644,201,1,1,9,1,5,30
AGAP008578,3,AGAP008578__SITE02;AGAP008578__SITE03;AGAP008578__SITE05,1,0.961087420042644,220,1,1,9,1,6,30
AGAP008578,3,AGAP008578__SITE02;AGAP008578__SITE04;AGAP008578__SITE05,1,0.977078891257996,220,1,1,9,1,7,30
AGAP008578,3,AGAP008578__SITE01;AGAP008578__SITE02;AGAP008578__SITE05,1,0.980277185501066,223,1,1,9,1,8,30
AGAP008578,3,AGAP008578__SITE01;AGAP008578__SITE03;AGAP008578__SITE05,1,0.96002132196162,223,1,1,9,1,9,30
AGAP008578,3,AGAP008578__SITE01;AGAP008578__SITE04;AGAP008578__SITE05,1,0.976012793176972,223,1,1,9,1,10,30
AGAP009048,2,AGAP009048__SITE04;AGAP009048__SITE05,1,0.932302771855011,49,1,1,9,1,1,30
AGAP009048,2,AGAP009048__SITE03;AGAP009048__SITE05,1,0.931236673773987,55,1,1,9,1,2,30
AGAP009048,2,AGAP009048__SITE02;AGAP009048__SITE05,1,0.92590618336887,114,1,1,9,1,3,30
AGAP009048,2,AGAP009048__SITE01;AGAP009048__SITE05,1,0.915245202558635,126,1,1,9,1,4,30
AGAP009048,2,AGAP009048__SITE02;AGAP009048__SITE03,0.993070362473348,0.98134328358209,82,0.980724637681159,1,9,0.990059608788357,5,30
AGAP009048,2,AGAP009048__SITE02;AGAP009048__SITE04,0.993070362473348,0.982409381663113,88,0.980724637681159,1,9,0.990059608788357,6,30
AGAP009048,2,AGAP009048__SITE01;AGAP009048__SITE03,0.993070362473348,0.970682302771855,94,0.980724637681159,1,9,0.990059608788357,7,30
AGAP009048,2,AGAP009048__SITE01;AGAP009048__SITE04,0.993070362473348,0.971748400852879,100,0.980724637681159,1,9,0.990059608788357,8,30
AGAP009048,2,AGAP009048__SITE03;AGAP009048__SITE04,0.990938166311301,0.989872068230277,29,0.974647342995169,1,9,0.986957102685331,9,30
AGAP009048,2,AGAP009048__SITE01;AGAP009048__SITE02,0.988272921108742,0.970149253731343,35,0.975869565217391,1,9,0.985724622230462,10,30
AGAP009048,3,AGAP009048__SITE03;AGAP009048__SITE04;AGAP009048__SITE05,1,0.931236673773987,55,1,1,9,1,1,30
AGAP009048,3,AGAP009048__SITE02;AGAP009048__SITE03;AGAP009048__SITE05,1,0.9227078891258,114,1,1,9,1,2,30
AGAP009048,3,AGAP009048__SITE02;AGAP009048__SITE04;AGAP009048__SITE05,1,0.923773987206823,114,1,1,9,1,3,30
AGAP009048,3,AGAP009048__SITE01;AGAP009048__SITE02;AGAP009048__SITE05,1,0.911513859275053,126,1,1,9,1,4,30
AGAP009048,3,AGAP009048__SITE01;AGAP009048__SITE03;AGAP009048__SITE05,1,0.912046908315565,126,1,1,9,1,5,30
AGAP009048,3,AGAP009048__SITE01;AGAP009048__SITE04;AGAP009048__SITE05,1,0.913113006396588,126,1,1,9,1,6,30
AGAP009048,3,AGAP009048__SITE02;AGAP009048__SITE03;AGAP009048__SITE04,0.993070362473348,0.98134328358209,88,0.980724637681159,1,9,0.990059608788357,7,30
AGAP009048,3,AGAP009048__SITE01;AGAP009048__SITE02;AGAP009048__SITE03,0.993070362473348,0.966950959488273,94,0.980724637681159,1,9,0.990059608788357,8,30
AGAP009048,3,AGAP009048__SITE01;AGAP009048__SITE02;AGAP009048__SITE04,0.993070362473348,0.968017057569296,100,0.980724637681159,1,9,0.990059608788357,9,30
AGAP009048,3,AGAP009048__SITE01;AGAP009048__SITE03;AGAP009048__SITE04,0.993070362473348,0.970682302771855,100,0.980724637681159,1,9,0.990059608788357,10,30
AGAP009091,2,AGAP009091__SITE01;AGAP009091__SITE02,1,0.975479744136461,84,1,1,9,1,1,30
AGAP009091,2,AGAP009091__SITE03;AGAP009091__SITE05,1,0.977611940298507,207,1,1,9,1,2,30
AGAP009091,2,AGAP009091__SITE01;AGAP009091__SITE03,1,0.971748400852879,209,1,1,9,1,3,30
AGAP009091,2,AGAP009091__SITE02;AGAP009091__SITE05,1,0.98134328358209,332,1,1,9,1,4,30
AGAP009091,2,AGAP009091__SITE01;AGAP009091__SITE05,1,0.971748400852879,393,1,1,9,1,5,30
AGAP009091,2,AGAP009091__SITE04;AGAP009091__SITE05,0.997867803837953,0.762793176972282,139,0.99510582010582,1,9,0.997252428334518,6,30
AGAP009091,2,AGAP009091__SITE02;AGAP009091__SITE03,0.998400852878465,0.982942430703625,148,0.992435465768799,1,9,0.996771151457719,7,30
AGAP009091,2,AGAP009091__SITE02;AGAP009091__SITE04,0.997334754797441,0.767057569296375,216,0.993057902973396,1,9,0.996318223770483,8,30
AGAP009091,2,AGAP009091__SITE03;AGAP009091__SITE04,0.995735607675906,0.764925373134328,91,0.977863247863248,1,9,0.990800338964518,9,30
AGAP009091,2,AGAP009091__SITE01;AGAP009091__SITE04,0.992004264392324,0.762793176972282,277,0.972735507246377,1,9,0.987023210809307,10,30
AGAP009091,3,AGAP009091__SITE03;AGAP009091__SITE04;AGAP009091__SITE05,1,0.755863539445629,207,1,1,9,1,1,30
AGAP009091,3,AGAP009091__SITE01;AGAP009091__SITE02;AGAP009091__SITE03,1,0.965884861407249,209,1,1,9,1,2,30
AGAP009091,3,AGAP009091__SITE02;AGAP009091__SITE03;AGAP009091__SITE04,1,0.761727078891258,216,1,1,9,1,3,30
AGAP009091,3,AGAP009091__SITE01;AGAP009091__SITE02;AGAP009091__SITE04,1,0.757995735607676,277,1,1,9,1,4,30
AGAP009091,3,AGAP009091__SITE01;AGAP009091__SITE03;AGAP009091__SITE04,1,0.755863539445629,277,1,1,9,1,5,30
AGAP009091,3,AGAP009091__SITE02;AGAP009091__SITE03;AGAP009091__SITE05,1,0.971748400852879,332,1,1,9,1,6,30
AGAP009091,3,AGAP009091__SITE02;AGAP009091__SITE04;AGAP009091__SITE05,1,0.757995735607676,332,1,1,9,1,7,30
AGAP009091,3,AGAP009091__SITE01;AGAP009091__SITE02;AGAP009091__SITE05,1,0.964285714285714,393,1,1,9,1,8,30
AGAP009091,3,AGAP009091__SITE01;AGAP009091__SITE03;AGAP009091__SITE05,1,0.960554371002132,393,1,1,9,1,9,30
AGAP009091,3,AGAP009091__SITE01;AGAP009091__SITE04;AGAP009091__SITE05,1,0.753731343283582,393,1,1,9,1,10,30
AGAP009232,2,AGAP009232__SITE01;AGAP009232__SITE04,1,0.932835820895522,228,1,1,9,1,1,30
AGAP009232,2,AGAP009232__SITE01;AGAP009232__SITE05,1,0.969616204690831,233,1,1,9,1,2,30
AGAP009232,2,AGAP009232__SITE01;AGAP009232__SITE02,0.995202558635394,0.608742004264392,83,0.972924297924298,1,9,0.988998824558526,3,30
AGAP009232,2,AGAP009232__SITE01;AGAP009232__SITE03,0.995202558635394,0.608742004264392,84,0.972924297924298,1,9,0.988998824558526,4,30
AGAP009232,2,AGAP009232__SITE03;AGAP009232__SITE05,0.986673773987207,0.60501066098081,172,0.941123188405797,0.888888888888889,9,0.963230109802952,5,30
AGAP009232,2,AGAP009232__SITE02;AGAP009232__SITE05,0.986673773987207,0.60501066098081,173,0.941123188405797,0.888888888888889,9,0.963230109802952,6,30
AGAP009232,2,AGAP009232__SITE04;AGAP009232__SITE05,0.979211087420043,0.94136460554371,28,0.941021126760563,0.888888888888889,9,0.958721879369084,7,30
AGAP009232,2,AGAP009232__SITE03;AGAP009232__SITE04,0.950959488272921,0.603944562899787,167,0.891413043478261,0.666666666666667,9,0.904666272673897,8,30
AGAP009232,2,AGAP009232__SITE02;AGAP009232__SITE04,0.950959488272921,0.603944562899787,168,0.891413043478261,0.666666666666667,9,0.904666272673897,9,30
AGAP009232,2,AGAP009232__SITE02;AGAP009232__SITE03,0.613006396588486,0.613006396588486,24,0.475488400488401,0,9,0.510450358099612,10,30
AGAP009232,3,AGAP009232__SITE01;AGAP009232__SITE02;AGAP009232__SITE04,1,0.599680170575693,228,1,1,9,1,1,30
AGAP009232,3,AGAP009232__SITE01;AGAP009232__SITE03;AGAP009232__SITE04,1,0.599680170575693,228,1,1,9,1,2,30
AGAP009232,3,AGAP009232__SITE01;AGAP009232__SITE02;AGAP009232__SITE05,1,0.600746268656716,233,1,1,9,1,3,30
AGAP009232,3,AGAP009232__SITE01;AGAP009232__SITE03;AGAP009232__SITE05,1,0.600746268656716,233,1,1,9,1,4,30
AGAP009232,3,AGAP009232__SITE01;AGAP009232__SITE04;AGAP009232__SITE05,1,0.932302771855011,233,1,1,9,1,5,30
