gene_id,portfolio_size,portfolio_site_ids,n_sites_callable,portfolio_span_bp,global_at_least_one_intact_fraction,population_q10_at_least_one_intact,population_breadth_ge_0_95,global_all_targets_intact_fraction,populations_assessed,multiplex_robustness_score,portfolio_rank_within_gene_size
AGAP009792,2,AGAP009792__SITE01;AGAP009792__SITE03,2,118,0.968017057569296,0.943282828282828,0.9,0.273987206823028,10,0.953795083026426,7
AGAP009792,2,AGAP009792__SITE04;AGAP009792__SITE05,2,24,0.932302771855011,0.825863095238095,0.5,0.683901918976546,10,0.857140591684435,8
AGAP009792,2,AGAP009792__SITE03;AGAP009792__SITE05,2,109,0.932302771855011,0.825863095238095,0.5,0.285181236673774,10,0.857140591684435,9
AGAP009792,2,AGAP009792__SITE03;AGAP009792__SITE04,2,108,0.701492537313433,0.619044913419914,0,0.267590618336887,10,0.606608996414034,10
AGAP009792,3,AGAP009792__SITE02;AGAP009792__SITE03;AGAP009792__SITE05,3,194,1,1,1,0.284648187633262,10,1,1
AGAP009792,3,AGAP009792__SITE02;AGAP009792__SITE04;AGAP009792__SITE05,3,194,1,1,1,0.676972281449893,10,1,2
AGAP009792,3,AGAP009792__SITE01;AGAP009792__SITE02;AGAP009792__SITE05,3,204,1,1,1,0.888592750533049,10,1,3
AGAP009792,3,AGAP009792__SITE01;AGAP009792__SITE03;AGAP009792__SITE05,3,204,1,1,1,0.273987206823028,10,1,4
AGAP009792,3,AGAP009792__SITE01;AGAP009792__SITE04;AGAP009792__SITE05,3,204,1,1,1,0.641791044776119,10,1,5
AGAP009792,3,AGAP009792__SITE01;AGAP009792__SITE02;AGAP009792__SITE04,3,203,0.998933901918977,0.997867564534231,1,0.641791044776119,10,0.998720610511655,6
AGAP009792,3,AGAP009792__SITE01;AGAP009792__SITE03;AGAP009792__SITE04,3,203,0.998933901918977,0.997867564534231,1,0.256396588486141,10,0.998720610511655,7
AGAP009792,3,AGAP009792__SITE02;AGAP009792__SITE03;AGAP009792__SITE04,3,193,0.998400852878465,0.994305338202052,1,0.267057569296375,10,0.997332113187694,8
AGAP009792,3,AGAP009792__SITE01;AGAP009792__SITE02;AGAP009792__SITE03,3,118,0.992537313432836,0.981293612453033,1,0.273987206823028,10,0.989910471795611,9
AGAP009792,3,AGAP009792__SITE03;AGAP009792__SITE04;AGAP009792__SITE05,3,109,0.932302771855011,0.825863095238095,0.5,0.267590618336887,10,0.857140591684435,10
AGAP009921,2,AGAP009921__SITE03;AGAP009921__SITE04,2,55,1,1,1,0.963219616204691,10,1,1
AGAP009921,2,AGAP009921__SITE01;AGAP009921__SITE02,2,56,1,1,1,0.993603411513859,10,1,2
AGAP009921,2,AGAP009921__SITE04;AGAP009921__SITE05,2,65,1,1,1,0.952025586353944,10,1,3
AGAP009921,2,AGAP009921__SITE03;AGAP009921__SITE05,2,97,1,1,1,0.985607675906183,10,1,4
AGAP009921,2,AGAP009921__SITE02;AGAP009921__SITE03,2,1471,1,1,1,0.997334754797441,10,1,5
AGAP009921,2,AGAP009921__SITE02;AGAP009921__SITE04,2,1503,1,1,1,0.963752665245203,10,1,6
AGAP009921,2,AGAP009921__SITE01;AGAP009921__SITE04,2,1536,1,1,1,0.959488272921109,10,1,7
AGAP009921,2,AGAP009921__SITE01;AGAP009921__SITE05,2,1578,1,1,1,0.981876332622601,10,1,8
AGAP009921,2,AGAP009921__SITE01;AGAP009921__SITE03,2,1504,0.999466950959488,0.995777777777778,1,0.993603411513859,10,0.998413503909026,9
AGAP009921,2,AGAP009921__SITE02;AGAP009921__SITE05,2,1545,0.999466950959488,0.995539906103286,1,0.986673773987207,10,0.998342142406679,10
AGAP009921,3,AGAP009921__SITE03;AGAP009921__SITE04;AGAP009921__SITE05,3,97,1,1,1,0.950426439232409,10,1,1
AGAP009921,3,AGAP009921__SITE02;AGAP009921__SITE03;AGAP009921__SITE04,3,1503,1,1,1,0.962153518123667,10,1,2
AGAP009921,3,AGAP009921__SITE01;AGAP009921__SITE02;AGAP009921__SITE03,3,1504,1,1,1,0.992537313432836,10,1,3
AGAP009921,3,AGAP009921__SITE01;AGAP009921__SITE02;AGAP009921__SITE04,3,1536,1,1,1,0.958422174840085,10,1,4
AGAP009921,3,AGAP009921__SITE01;AGAP009921__SITE03;AGAP009921__SITE04,3,1536,1,1,1,0.958422174840085,10,1,5
AGAP009921,3,AGAP009921__SITE02;AGAP009921__SITE03;AGAP009921__SITE05,3,1545,1,1,1,0.985074626865672,10,1,6
AGAP009921,3,AGAP009921__SITE02;AGAP009921__SITE04;AGAP009921__SITE05,3,1545,1,1,1,0.951492537313433,10,1,7
AGAP009921,3,AGAP009921__SITE01;AGAP009921__SITE02;AGAP009921__SITE05,3,1578,1,1,1,0.98134328358209,10,1,8
AGAP009921,3,AGAP009921__SITE01;AGAP009921__SITE03;AGAP009921__SITE05,3,1578,1,1,1,0.980810234541578,10,1,9
AGAP009921,3,AGAP009921__SITE01;AGAP009921__SITE04;AGAP009921__SITE05,3,1578,1,1,1,0.946695095948827,10,1,10
AGAP009936,2,AGAP009936__SITE03;AGAP009936__SITE04,2,34,1,1,1,0.988272921108742,10,1,1
AGAP009936,2,AGAP009936__SITE02;AGAP009936__SITE04,2,35,1,1,1,0.988272921108742,10,1,2
AGAP009936,2,AGAP009936__SITE03;AGAP009936__SITE05,2,37,1,1,1,0.98773987206823,10,1,3
AGAP009936,2,AGAP009936__SITE02;AGAP009936__SITE05,2,38,1,1,1,0.98773987206823,10,1,4
AGAP009936,2,AGAP009936__SITE01;AGAP009936__SITE02,2,79,1,1,1,0.766524520255864,10,1,5
AGAP009936,2,AGAP009936__SITE01;AGAP009936__SITE03,2,80,1,1,1,0.766524520255864,10,1,6
AGAP009936,2,AGAP009936__SITE01;AGAP009936__SITE04,2,91,1,1,1,0.760127931769723,10,1,7
AGAP009936,2,AGAP009936__SITE01;AGAP009936__SITE05,2,94,1,1,1,0.759594882729211,10,1,8
AGAP009936,2,AGAP009936__SITE02;AGAP009936__SITE03,2,24,0.997334754797441,0.988935697518444,1,0.997334754797441,10,0.995081562133998,9
AGAP009936,2,AGAP009936__SITE04;AGAP009936__SITE05,2,26,0.990938166311301,0.93857905982906,0.9,0.990405117270789,10,0.966136617735498,10
AGAP009936,3,AGAP009936__SITE02;AGAP009936__SITE03;AGAP009936__SITE04,3,35,1,1,1,0.988272921108742,10,1,1
AGAP009936,3,AGAP009936__SITE03;AGAP009936__SITE04;AGAP009936__SITE05,3,37,1,1,1,0.98773987206823,10,1,2
AGAP009936,3,AGAP009936__SITE02;AGAP009936__SITE03;AGAP009936__SITE05,3,38,1,1,1,0.98773987206823,10,1,3
AGAP009936,3,AGAP009936__SITE02;AGAP009936__SITE04;AGAP009936__SITE05,3,38,1,1,1,0.98773987206823,10,1,4
AGAP009936,3,AGAP009936__SITE01;AGAP009936__SITE02;AGAP009936__SITE03,3,80,1,1,1,0.766524520255864,10,1,5
AGAP009936,3,AGAP009936__SITE01;AGAP009936__SITE02;AGAP009936__SITE04,3,91,1,1,1,0.757462686567164,10,1,6
AGAP009936,3,AGAP009936__SITE01;AGAP009936__SITE03;AGAP009936__SITE04,3,91,1,1,1,0.757462686567164,10,1,7
AGAP009936,3,AGAP009936__SITE01;AGAP009936__SITE02;AGAP009936__SITE05,3,94,1,1,1,0.756929637526652,10,1,8
AGAP009936,3,AGAP009936__SITE01;AGAP009936__SITE03;AGAP009936__SITE05,3,94,1,1,1,0.756929637526652,10,1,9
AGAP009936,3,AGAP009936__SITE01;AGAP009936__SITE04;AGAP009936__SITE05,3,94,1,1,1,0.759594882729211,10,1,10
AGAP010175,2,AGAP010175__SITE03;AGAP010175__SITE04,2,96,1,1,1,0.990405117270789,10,1,1
AGAP010175,2,AGAP010175__SITE02;AGAP010175__SITE04,2,102,1,1,1,0.990405117270789,10,1,2
AGAP010175,2,AGAP010175__SITE01;AGAP010175__SITE02,2,125,1,1,1,0.937100213219616,10,1,3
AGAP010175,2,AGAP010175__SITE01;AGAP010175__SITE03,2,131,1,1,1,0.937100213219616,10,1,4
AGAP010175,2,AGAP010175__SITE04;AGAP010175__SITE05,2,201,1,1,1,0.972814498933902,10,1,5
AGAP010175,2,AGAP010175__SITE01;AGAP010175__SITE04,2,204,1,1,1,0.942430703624733,10,1,6
AGAP010175,2,AGAP010175__SITE03;AGAP010175__SITE05,2,274,1,1,1,0.967484008528785,10,1,7
AGAP010175,2,AGAP010175__SITE02;AGAP010175__SITE05,2,280,1,1,1,0.967484008528785,10,1,8
AGAP010175,2,AGAP010175__SITE01;AGAP010175__SITE05,2,382,0.995202558635394,0.957114810072557,0.9,0.924307036247335,10,0.974255978203004,9
AGAP010175,2,AGAP010175__SITE02;AGAP010175__SITE03,2,29,0.992537313432836,0.946525821596244,0.9,0.992537313432836,10,0.969480134538575,10
AGAP010175,3,AGAP010175__SITE02;AGAP010175__SITE03;AGAP010175__SITE04,3,102,1,1,1,0.990405117270789,10,1,1
AGAP010175,3,AGAP010175__SITE01;AGAP010175__SITE02;AGAP010175__SITE03,3,131,1,1,1,0.937100213219616,10,1,2
AGAP010175,3,AGAP010175__SITE01;AGAP010175__SITE02;AGAP010175__SITE04,3,204,1,1,1,0.934968017057569,10,1,3
AGAP010175,3,AGAP010175__SITE01;AGAP010175__SITE03;AGAP010175__SITE04,3,204,1,1,1,0.934968017057569,10,1,4
AGAP010175,3,AGAP010175__SITE03;AGAP010175__SITE04;AGAP010175__SITE05,3,274,1,1,1,0.965351812366738,10,1,5
AGAP010175,3,AGAP010175__SITE02;AGAP010175__SITE03;AGAP010175__SITE05,3,280,1,1,1,0.967484008528785,10,1,6
AGAP010175,3,AGAP010175__SITE02;AGAP010175__SITE04;AGAP010175__SITE05,3,280,1,1,1,0.965351812366738,10,1,7
AGAP010175,3,AGAP010175__SITE01;AGAP010175__SITE02;AGAP010175__SITE05,3,382,1,1,1,0.916844349680171,10,1,8
AGAP010175,3,AGAP010175__SITE01;AGAP010175__SITE03;AGAP010175__SITE05,3,382,1,1,1,0.916844349680171,10,1,9
AGAP010175,3,AGAP010175__SITE01;AGAP010175__SITE04;AGAP010175__SITE05,3,382,1,1,1,0.922174840085288,10,1,10
AGAP010197,2,AGAP010197__SITE01;AGAP010197__SITE02,2,40,1,1,1,0.997867803837953,10,1,1
AGAP010197,2,AGAP010197__SITE02;AGAP010197__SITE03,2,81,1,1,1,0.914712153518124,10,1,2
AGAP010197,2,AGAP010197__SITE01;AGAP010197__SITE03,2,98,1,1,1,0.914712153518124,10,1,3
AGAP010197,2,AGAP010197__SITE02;AGAP010197__SITE04,2,98,0.998933901918977,0.997867564534231,1,0.142324093816631,10,0.998720610511655,4
AGAP010197,2,AGAP010197__SITE02;AGAP010197__SITE05,2,99,0.998933901918977,0.997867564534231,1,0.142324093816631,10,0.998720610511655,5
AGAP010197,2,AGAP010197__SITE01;AGAP010197__SITE04,2,115,0.998933901918977,0.990821256038647,1,0.142324093816631,10,0.99660671796298,6
AGAP010197,2,AGAP010197__SITE01;AGAP010197__SITE05,2,116,0.998933901918977,0.990821256038647,1,0.142324093816631,10,0.99660671796298,7
AGAP010197,2,AGAP010197__SITE03;AGAP010197__SITE04,2,40,0.915778251599147,0.858531746031746,0.3,0.142324093816631,10,0.837026474769012,8
AGAP010197,2,AGAP010197__SITE03;AGAP010197__SITE05,2,41,0.915778251599147,0.858531746031746,0.3,0.142324093816631,10,0.837026474769012,9
AGAP010197,2,AGAP010197__SITE04;AGAP010197__SITE05,2,24,0.142324093816631,0.054137323943662,0,0.142324093816631,10,0.101635653473077,10
AGAP010197,3,AGAP010197__SITE01;AGAP010197__SITE02;AGAP010197__SITE03,3,98,1,1,1,0.9136460554371,10,1,1
AGAP010197,3,AGAP010197__SITE02;AGAP010197__SITE03;AGAP010197__SITE04,3,98,1,1,1,0.142324093816631,10,1,2
AGAP010197,3,AGAP010197__SITE02;AGAP010197__SITE03;AGAP010197__SITE05,3,99,1,1,1,0.142324093816631,10,1,3
AGAP010197,3,AGAP010197__SITE01;AGAP010197__SITE02;AGAP010197__SITE04,3,115,1,1,1,0.142324093816631,10,1,4
AGAP010197,3,AGAP010197__SITE01;AGAP010197__SITE03;AGAP010197__SITE04,3,115,1,1,1,0.142324093816631,10,1,5
AGAP010197,3,AGAP010197__SITE01;AGAP010197__SITE02;AGAP010197__SITE05,3,116,1,1,1,0.142324093816631,10,1,6
AGAP010197,3,AGAP010197__SITE01;AGAP010197__SITE03;AGAP010197__SITE05,3,116,1,1,1,0.142324093816631,10,1,7
AGAP010197,3,AGAP010197__SITE02;AGAP010197__SITE04;AGAP010197__SITE05,3,99,0.998933901918977,0.997867564534231,1,0.142324093816631,10,0.998720610511655,8
AGAP010197,3,AGAP010197__SITE01;AGAP010197__SITE04;AGAP010197__SITE05,3,116,0.998933901918977,0.990821256038647,1,0.142324093816631,10,0.99660671796298,9
AGAP010197,3,AGAP010197__SITE03;AGAP010197__SITE04;AGAP010197__SITE05,3,41,0.915778251599147,0.858531746031746,0.3,0.142324093816631,10,0.837026474769012,10
AGAP010219,2,AGAP010219__SITE04;AGAP010219__SITE05,2,47,1,1,1,0.968017057569296,10,1,1
AGAP010219,2,AGAP010219__SITE01;AGAP010219__SITE02,2,98,1,1,1,0.951492537313433,10,1,2
AGAP010219,2,AGAP010219__SITE02;AGAP010219__SITE03,2,113,1,1,1,0.971215351812367,10,1,3
AGAP010219,2,AGAP010219__SITE01;AGAP010219__SITE03,2,188,1,1,1,0.970682302771855,10,1,4
AGAP010219,2,AGAP010219__SITE03;AGAP010219__SITE04,2,219,1,1,1,0.963752665245203,10,1,5
AGAP010219,2,AGAP010219__SITE03;AGAP010219__SITE05,2,243,1,1,1,0.994669509594883,10,1,6
AGAP010219,2,AGAP010219__SITE02;AGAP010219__SITE04,2,309,1,1,1,0.94456289978678,10,1,7
AGAP010219,2,AGAP010219__SITE02;AGAP010219__SITE05,2,333,1,1,1,0.975479744136461,10,1,8
AGAP010219,2,AGAP010219__SITE01;AGAP010219__SITE04,2,384,1,1,1,0.944029850746269,10,1,9
AGAP010219,2,AGAP010219__SITE01;AGAP010219__SITE05,2,408,1,1,1,0.974946695095949,10,1,10
AGAP010219,3,AGAP010219__SITE01;AGAP010219__SITE02;AGAP010219__SITE03,3,188,1,1,1,0.946695095948827,10,1,1
AGAP010219,3,AGAP010219__SITE03;AGAP010219__SITE04;AGAP010219__SITE05,3,243,1,1,1,0.963219616204691,10,1,2
AGAP010219,3,AGAP010219__SITE02;AGAP010219__SITE03;AGAP010219__SITE04,3,309,1,1,1,0.939765458422175,10,1,3
AGAP010219,3,AGAP010219__SITE02;AGAP010219__SITE03;AGAP010219__SITE05,3,333,1,1,1,0.970682302771855,10,1,4
AGAP010219,3,AGAP010219__SITE02;AGAP010219__SITE04;AGAP010219__SITE05,3,333,1,1,1,0.944029850746269,10,1,5
AGAP010219,3,AGAP010219__SITE01;AGAP010219__SITE02;AGAP010219__SITE04,3,384,1,1,1,0.920042643923241,10,1,6
AGAP010219,3,AGAP010219__SITE01;AGAP010219__SITE03;AGAP010219__SITE04,3,384,1,1,1,0.939232409381663,10,1,7
AGAP010219,3,AGAP010219__SITE01;AGAP010219__SITE02;AGAP010219__SITE05,3,408,1,1,1,0.950959488272921,10,1,8
AGAP010219,3,AGAP010219__SITE01;AGAP010219__SITE03;AGAP010219__SITE05,3,408,1,1,1,0.970149253731343,10,1,9
AGAP010219,3,AGAP010219__SITE01;AGAP010219__SITE04;AGAP010219__SITE05,3,408,1,1,1,0.943496801705757,10,1,10
AGAP010220,2,AGAP010220__SITE01;AGAP010220__SITE02,2,46,1,1,1,0.950959488272921,10,1,1
AGAP010220,2,AGAP010220__SITE01;AGAP010220__SITE03,2,47,1,1,1,0.950959488272921,10,1,2
AGAP010220,2,AGAP010220__SITE03;AGAP010220__SITE04,2,65,1,1,1,0.791577825159915,10,1,3
AGAP010220,2,AGAP010220__SITE02;AGAP010220__SITE04,2,66,1,1,1,0.791577825159915,10,1,4
AGAP010220,2,AGAP010220__SITE03;AGAP010220__SITE05,2,76,1,1,1,0.791577825159915,10,1,5
AGAP010220,2,AGAP010220__SITE02;AGAP010220__SITE05,2,77,1,1,1,0.791577825159915,10,1,6
AGAP010220,2,AGAP010220__SITE01;AGAP010220__SITE04,2,89,1,1,1,0.835287846481876,10,1,7
AGAP010220,2,AGAP010220__SITE01;AGAP010220__SITE05,2,100,1,1,1,0.835287846481876,10,1,8
AGAP010220,2,AGAP010220__SITE02;AGAP010220__SITE03,2,24,0.95362473347548,0.784353393085788,0.6,0.95362473347548,10,0.867480858011024,9
AGAP010220,2,AGAP010220__SITE04;AGAP010220__SITE05,2,34,0.837953091684435,0.679702380952381,0.5,0.837953091684435,10,0.756682569296375,10
AGAP010220,3,AGAP010220__SITE01;AGAP010220__SITE02;AGAP010220__SITE03,3,47,1,1,1,0.950959488272921,10,1,1
AGAP010220,3,AGAP010220__SITE02;AGAP010220__SITE03;AGAP010220__SITE04,3,66,1,1,1,0.791577825159915,10,1,2
AGAP010220,3,AGAP010220__SITE03;AGAP010220__SITE04;AGAP010220__SITE05,3,76,1,1,1,0.791577825159915,10,1,3
AGAP010220,3,AGAP010220__SITE02;AGAP010220__SITE03;AGAP010220__SITE05,3,77,1,1,1,0.791577825159915,10,1,4
AGAP010220,3,AGAP010220__SITE02;AGAP010220__SITE04;AGAP010220__SITE05,3,77,1,1,1,0.791577825159915,10,1,5
AGAP010220,3,AGAP010220__SITE01;AGAP010220__SITE02;AGAP010220__SITE04,3,89,1,1,1,0.788912579957356,10,1,6
AGAP010220,3,AGAP010220__SITE01;AGAP010220__SITE03;AGAP010220__SITE04,3,89,1,1,1,0.788912579957356,10,1,7
AGAP010220,3,AGAP010220__SITE01;AGAP010220__SITE02;AGAP010220__SITE05,3,100,1,1,1,0.788912579957356,10,1,8
AGAP010220,3,AGAP010220__SITE01;AGAP010220__SITE03;AGAP010220__SITE05,3,100,1,1,1,0.788912579957356,10,1,9
AGAP010220,3,AGAP010220__SITE01;AGAP010220__SITE04;AGAP010220__SITE05,3,100,1,1,1,0.835287846481876,10,1,10
AGAP010313,2,AGAP010313__SITE04;AGAP010313__SITE05,2,42,1,1,1,0.998400852878465,10,1,1
AGAP010313,2,AGAP010313__SITE03;AGAP010313__SITE04,2,119,1,1,1,0.998400852878465,10,1,2
AGAP010313,2,AGAP010313__SITE02;AGAP010313__SITE04,2,127,1,1,1,0.998400852878465,10,1,3
AGAP010313,2,AGAP010313__SITE03;AGAP010313__SITE05,2,138,1,1,1,0.998933901918977,10,1,4
AGAP010313,2,AGAP010313__SITE02;AGAP010313__SITE05,2,146,1,1,1,0.998933901918977,10,1,5
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE02,2,208,1,1,1,0.998933901918977,10,1,6
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE03,2,216,1,1,1,0.998933901918977,10,1,7
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE04,2,312,1,1,1,0.998400852878465,10,1,8
AGAP010313,2,AGAP010313__SITE01;AGAP010313__SITE05,2,331,1,1,1,0.998933901918977,10,1,9
AGAP010313,2,AGAP010313__SITE02;AGAP010313__SITE03,2,31,0.999466950959488,0.997172619047619,1,0.999466950959488,10,0.998831956289979,10
AGAP010313,3,AGAP010313__SITE02;AGAP010313__SITE03;AGAP010313__SITE04,3,127,1,1,1,0.998400852878465,10,1,1
AGAP010313,3,AGAP010313__SITE03;AGAP010313__SITE04;AGAP010313__SITE05,3,138,1,1,1,0.997867803837953,10,1,2
AGAP010313,3,AGAP010313__SITE02;AGAP010313__SITE03;AGAP010313__SITE05,3,146,1,1,1,0.998933901918977,10,1,3
AGAP010313,3,AGAP010313__SITE02;AGAP010313__SITE04;AGAP010313__SITE05,3,146,1,1,1,0.997867803837953,10,1,4
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE02;AGAP010313__SITE03,3,216,1,1,1,0.998933901918977,10,1,5
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE02;AGAP010313__SITE04,3,312,1,1,1,0.997867803837953,10,1,6
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE03;AGAP010313__SITE04,3,312,1,1,1,0.997867803837953,10,1,7
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE02;AGAP010313__SITE05,3,331,1,1,1,0.998400852878465,10,1,8
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE03;AGAP010313__SITE05,3,331,1,1,1,0.998400852878465,10,1,9
AGAP010313,3,AGAP010313__SITE01;AGAP010313__SITE04;AGAP010313__SITE05,3,331,1,1,1,0.997867803837953,10,1,10
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE02,2,54,1,1,1,1,10,1,1
AGAP010380,2,AGAP010380__SITE02;AGAP010380__SITE03,2,75,1,1,1,0.969616204690831,10,1,2
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE03,2,106,1,1,1,0.969616204690831,10,1,3
AGAP010380,2,AGAP010380__SITE03;AGAP010380__SITE04,2,710,1,1,1,0.960554371002132,10,1,4
AGAP010380,2,AGAP010380__SITE02;AGAP010380__SITE04,2,762,1,1,1,0.990938166311301,10,1,5
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE04,2,793,1,1,1,0.990938166311301,10,1,6
AGAP010380,2,AGAP010380__SITE02;AGAP010380__SITE05,2,819,1,1,1,0.311300639658849,10,1,7
AGAP010380,2,AGAP010380__SITE01;AGAP010380__SITE05,2,850,1,1,1,0.311300639658849,10,1,8
AGAP010380,2,AGAP010380__SITE04;AGAP010380__SITE05,2,80,0.992004264392324,0.940717948717949,0.9,0.310234541577825,10,0.967417943250779,9
AGAP010380,2,AGAP010380__SITE03;AGAP010380__SITE05,2,767,0.969616204690831,0.82123778998779,0.9,0.311300639658849,10,0.918141059810836,10
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE03,3,106,1,1,1,0.969616204690831,10,1,1
AGAP010380,3,AGAP010380__SITE02;AGAP010380__SITE03;AGAP010380__SITE04,3,762,1,1,1,0.960554371002132,10,1,2
AGAP010380,3,AGAP010380__SITE03;AGAP010380__SITE04;AGAP010380__SITE05,3,767,1,1,1,0.310234541577825,10,1,3
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE04,3,793,1,1,1,0.990938166311301,10,1,4
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE03;AGAP010380__SITE04,3,793,1,1,1,0.960554371002132,10,1,5
AGAP010380,3,AGAP010380__SITE02;AGAP010380__SITE03;AGAP010380__SITE05,3,819,1,1,1,0.311300639658849,10,1,6
AGAP010380,3,AGAP010380__SITE02;AGAP010380__SITE04;AGAP010380__SITE05,3,819,1,1,1,0.310234541577825,10,1,7
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE02;AGAP010380__SITE05,3,850,1,1,1,0.311300639658849,10,1,8
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE03;AGAP010380__SITE05,3,850,1,1,1,0.311300639658849,10,1,9
AGAP010380,3,AGAP010380__SITE01;AGAP010380__SITE04;AGAP010380__SITE05,3,850,1,1,1,0.310234541577825,10,1,10
AGAP010453,2,AGAP010453__SITE02;AGAP010453__SITE03,2,48,1,1,1,0.950959488272921,10,1,1
AGAP010453,2,AGAP010453__SITE02;AGAP010453__SITE04,2,64,1,1,1,0.950959488272921,10,1,2
AGAP010453,2,AGAP010453__SITE02;AGAP010453__SITE05,2,176,1,1,1,0.965884861407249,10,1,3
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE02,2,211,1,1,1,0.953091684434968,10,1,4
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE03,2,236,1,1,1,0.968017057569296,10,1,5
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE04,2,252,1,1,1,0.968017057569296,10,1,6
AGAP010453,2,AGAP010453__SITE01;AGAP010453__SITE05,2,364,1,1,1,0.982942430703625,10,1,7
AGAP010453,2,AGAP010453__SITE04;AGAP010453__SITE05,2,135,0.997867803837953,0.987746478873239,1,0.982942430703625,10,0.995044625964744,8
AGAP010453,2,AGAP010453__SITE03;AGAP010453__SITE05,2,151,0.997867803837953,0.987746478873239,1,0.982942430703625,10,0.995044625964744,9
AGAP010453,2,AGAP010453__SITE03;AGAP010453__SITE04,2,39,0.982942430703625,0.876438492063492,0.9,0.982942430703625,10,0.942697006041223,10
AGAP010453,3,AGAP010453__SITE02;AGAP010453__SITE03;AGAP010453__SITE04,3,64,1,1,1,0.950959488272921,10,1,1
AGAP010453,3,AGAP010453__SITE02;AGAP010453__SITE03;AGAP010453__SITE05,3,176,1,1,1,0.950959488272921,10,1,2
AGAP010453,3,AGAP010453__SITE02;AGAP010453__SITE04;AGAP010453__SITE05,3,176,1,1,1,0.950959488272921,10,1,3
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE02;AGAP010453__SITE03,3,236,1,1,1,0.936034115138593,10,1,4
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE02;AGAP010453__SITE04,3,252,1,1,1,0.936034115138593,10,1,5
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE03;AGAP010453__SITE04,3,252,1,1,1,0.968017057569296,10,1,6
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE02;AGAP010453__SITE05,3,364,1,1,1,0.950959488272921,10,1,7
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE03;AGAP010453__SITE05,3,364,1,1,1,0.968017057569296,10,1,8
AGAP010453,3,AGAP010453__SITE01;AGAP010453__SITE04;AGAP010453__SITE05,3,364,1,1,1,0.968017057569296,10,1,9
AGAP010453,3,AGAP010453__SITE03;AGAP010453__SITE04;AGAP010453__SITE05,3,151,0.997867803837953,0.987746478873239,1,0.982942430703625,10,0.995044625964744,10
AGAP010711,2,AGAP010711__SITE03;AGAP010711__SITE04,2,212,1,1,1,0.979744136460554,10,1,1
AGAP010711,2,AGAP010711__SITE03;AGAP010711__SITE05,2,212,1,1,1,0.979744136460554,10,1,2
AGAP010711,2,AGAP010711__SITE02;AGAP010711__SITE03,2,237,1,1,1,0.988805970149254,10,1,3
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE03,2,238,1,1,1,0.988805970149254,10,1,4
AGAP010711,2,AGAP010711__SITE02;AGAP010711__SITE04,2,426,1,1,1,0.985607675906183,10,1,5
AGAP010711,2,AGAP010711__SITE02;AGAP010711__SITE05,2,426,1,1,1,0.985607675906183,10,1,6
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE04,2,427,1,1,1,0.985607675906183,10,1,7
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE05,2,427,1,1,1,0.985607675906183,10,1,8
AGAP010711,2,AGAP010711__SITE01;AGAP010711__SITE02,2,24,0.997334754797441,0.979700854700855,1,0.997334754797441,10,0.992311109288721,9
AGAP010711,2,AGAP010711__SITE04;AGAP010711__SITE05,2,23,0.988272921108742,0.943192488262911,0.9,0.988272921108742,10,0.965921499144118,10
AGAP010711,3,AGAP010711__SITE03;AGAP010711__SITE04;AGAP010711__SITE05,3,212,1,1,1,0.979744136460554,10,1,1
AGAP010711,3,AGAP010711__SITE01;AGAP010711__SITE02;AGAP010711__SITE03,3,238,1,1,1,0.988805970149254,10,1,2
AGAP010711,3,AGAP010711__SITE02;AGAP010711__SITE03;AGAP010711__SITE04,3,426,1,1,1,0.977078891257996,10,1,3
AGAP010711,3,AGAP010711__SITE02;AGAP010711__SITE03;AGAP010711__SITE05,3,426,1,1,1,0.977078891257996,10,1,4
AGAP010711,3,AGAP010711__SITE02;AGAP010711__SITE04;AGAP010711__SITE05,3,426,1,1,1,0.985607675906183,10,1,5
